name,id,Tc,Cuprate,Fe-based
Sc5Ir4Si10,4349.0,8.453333333333333,0,0
Sc5Rh4Si10,5588.0,8.27,0,0
Se1,7628.0,5.4,0,0
Se1Th1,9251.0,0.0,0,0
Se2Ta1,2745.0,0.14,0,0
Se3Ta1,8754.0,2.3,0,0
Si,4164.0,5.0,0,0
Si0.005V0.995,2752.0,4.75,0,0
Si0.01V0.99,8530.0,4.66,0,0
Si0.05V0.95,9891.0,2.95,0,0
Si0.15V0.75X0.1,7417.0,0.0,0,0
Si0.25V0.75,4531.666666666667,16.819999999999997,0,0
Si0.263V0.737,9197.0,15.8,0,0
Si0.28Ta0.72,6288.0,0.0,0,0
Si0.2Zr0.8,6845.0,0.0,0,0
Si0.45Zr0.55,7641.0,0.0,0,0
Si0.4V0.6,4033.0,0.0,0,0
Si0.4W0.6,4552.0,2.84,0,0
Si1,2439.4,5.64,0,0
Si1.9Y1,5901.0,0.0,0,0
Si1Ti1,889.0,0.0,0,0
Si1U1,9253.0,0.0,0,0
Si1U3,1396.0,0.0,0,0
Si1V2.7Zr0.3,8021.0,13.2,0,0
Si1V3,3949.25,16.6375,0,0
Si1Zr2,1405.0,0.0,0,0
Si1Zr4,1920.0,0.0,0,0
Si22.5V75,4790.0,16.4,0,0
Si23.27V75.15,9892.0,15.94,0,0
Si2Ta3,9933.0,0.0,0,0
Si2Ta5,6506.0,0.0,0,0
Si2Th1,6781.666666666667,2.4066666666666667,0,0
Si2Th3,7906.0,0.0,0,0
Si2U1,1741.0,0.0,0,0
Si2W1,6295.0,0.0,0,0
Si2Zr3,5211.0,0.0,0,0
Sm0.3Pr0.7Ba2Cu3O7,6403.0,0.0,1,0
Sm0.4Pr0.6Ba2Cu3O7,4363.0,0.0,1,0
Sm0.65Th0.35Fe1As1O1,8202.0,53.0,0,1
Sm0.7Pr0.3Ba2Cu3O6.55,1656.0,0.0,1,0
Sm0.7Pr0.3Ba2Cu3O6.8,1482.0,5.0,1,0
Sm0.85Gd1Ce0.15Cu1O3.97,9215.0,11.3,1,0
Sm0.89Th0.11Fe1As1O1,1877.0,48.9,0,1
Sm0.8Pr0.2Ba2Cu3O6.65,576.0,21.0,1,0
Sm0.8Pr0.2Ba2Cu3O6.85,6454.0,26.0,1,0
Sm0.9Pr0.1Ba2Cu3O6.65,4122.0,30.6,1,0
Sm1,4807.0,0.0,0,0
Sm1.05Gd0.8Ce0.15Cu1O3.97,3367.0,15.0,1,0
Sm1.15Ba1.85Cu3O6.95,53.0,77.3,1,0
Sm1.15Ba1.85Cu3O7,5072.0,83.0,1,0
Sm1.1Ba1.9Cu3O7.05,2685.0,78.5,1,0
Sm1.2Ba1.8Cu3O6.965,508.0,47.0,1,0
Sm1.2Ba1.8Cu3O7.01,3576.0,56.5,1,0
Sm1.45Gd0.4Ce0.15Cu1O3.97,4128.0,19.2,1,0
Sm1.48Gd0.37Ce0.15Cu1O4,1330.0,10.5,1,0
Sm1.5Ba1.5Cu3O7.14,7046.0,0.0,1,0
Sm1.5Ba1.5Cu3O7.22,318.0,0.0,1,0
Sm1.5Ce0.5Sr2Cu2Nb1O10,6699.5,25.0,1,0
Sm1.665Gd0.185Ce0.15Cu1O4,14.0,13.0,1,0
Sm1.71125Y0.13875Ce0.15Cu1O4,6127.0,12.0,1,0
Sm1.7575Y0.0925Ce0.15Cu1O4,7137.0,14.0,1,0
Sm1.75Gd0.1Ce0.15Cu1O3.97,5649.0,21.4,1,0
Sm1.79Ce0.21Cu1O4,2882.0,0.0,1,0
Sm1.857Ce0.143Cu1O4,4490.0,22.3,1,0
Sm1.85Ce0.15Cu1O3.97,5465.0,21.8,1,0
Sm1.85Ce0.15Cu1O4,6323.0,17.099999999999998,1,0
Sm1.87Ce0.13Cu1O4,2989.0,0.0,1,0
Sm1.88Ce0.12Cu1O4,5693.0,3.9,1,0
Sm1.94Ce0.06Cu1O4,7520.0,0.0,1,0
Sm12Cu2.96Ni0.04O6.88,693.0,83.0,1,0
Sm1Ba1.9Pr0.1Cu3O6.99,1134.0,56.4,1,0
Sm1Ba1Cu1B1O5,4020.0,0.0,1,0
Sm1Ba2Cu2.7Ni0.3O6.97,3143.0,24.0,1,0
Sm1Ba2Cu2.8Zn0.2O6.82,3644.0,0.0,1,0
Sm1Ba2Cu2.8Zn0.2O6.83,9466.0,0.0,1,0
Sm1Ba2Cu2.94Zn0.06O6.85,2003.0,59.0,1,0
Sm1Ba2Cu2Co1O6.62,8128.0,0.0,1,0
Sm1Ba2Cu3O6.11,646.0,0.0,1,0
Sm1Ba2Cu3O6.467,2485.0,0.0,1,0
Sm1Ba2Cu3O6.55,496.0,12.8,1,0
Sm1Ba2Cu3O6.62,4586.0,34.2,1,0
Sm1Ba2Cu3O6.709,6064.0,59.8,1,0
Sm1Ba2Cu3O6.734,9205.0,67.6,1,0
Sm1Ba2Cu3O6.86,7465.0,91.0,1,0
Sm1Ba2Cu3O6.9,2586.0,87.0,1,0
Sm1Ba2Cu3O6.941,8601.0,90.7,1,0
Sm1Ba2Cu3O6.95,8969.0,95.0,1,0
Sm1Ba2Cu3O7,6154.0,90.6,1,0
Sm1Ba2Cu4O8,5601.0,69.3,1,0
Sm1Co3B2,7440.0,0.0,0,0
Sm1Fe0.5Ru0.5As1F0.15O0.85,6305.0,4.26,0,1
Sm1Fe0.725Ir0.275As1O1,2532.0,0.0,0,1
Sm1Fe0.7Co0.3As1O1,4453.0,0.0,0,1
Sm1Fe0.7Ru0.3As1F0.15O0.85,6866.0,11.1,0,1
Sm1Fe0.825Co0.175As1O1,5501.0,5.8,0,1
Sm1Fe0.84Ir0.16As1O1,4995.0,17.3,0,1
Sm1Fe0.85Ir0.15As1O1,3613.0,16.0,0,1
Sm1Fe0.875Co0.125As1O1,6112.0,14.3,0,1
Sm1Fe0.8Ru0.2As1F0.15O0.85,8858.0,16.9,0,1
Sm1Fe0.8Zn0.2As1F0.2O0.8,1130.0,0.0,0,1
Sm1Fe0.925Co0.075As1O1,6226.0,15.0,0,1
Sm1Fe0.92Mn0.08As1F0.12O0.88,3905.0,0.0,0,1
Sm1Fe0.94Ni0.06As1O1,3833.0,9.0,0,1
Sm1Fe0.95Co0.05As1O1,2329.0,0.0,0,1
Sm1Fe0.95Ru0.05As1F0.15O0.85,539.0,42.7,0,1
Sm1Fe0.96Ir0.04As1O1,6161.0,0.0,0,1
Sm1Fe0.975Co0.025As1O1,2536.0,0.0,0,1
Sm1Fe0.97Ir0.03As1O1,7060.0,0.0,0,1
Sm1Fe0.99Mn0.01As1F0.12O0.88,170.0,37.2,0,1
Sm1Fe0.99Ni0.01As1F0.12O0.88,2828.0,45.7,0,1
Sm1Fe0.9Co0.1As1O1,1357.0,15.0,0,1
Sm1Fe0.9Ni0.1As1F0.12O0.88,7781.0,5.6,0,1
Sm1Fe0.9Rh0.1As1O1,5123.0,9.6,0,1
Sm1Fe1As0.47P0.53H0.15O0.85,8008.0,0.0,0,1
Sm1Fe1As0.55P0.45H0.08O0.92,7866.0,19.0,0,1
Sm1Fe1As0.55P0.45H0.16O0.84,6326.0,11.0,0,1
Sm1Fe1As0.5P0.5O1,9677.0,20.0,0,1
Sm1Fe1As0.77P0.23H0.11O0.89,2915.0,28.0,0,1
Sm1Fe1As0.9P0.1F0.12O0.88,4283.0,36.35,0,1
Sm1Fe1As1F0.07O0.93,2514.0,33.0,0,1
Sm1Fe1As1F0.085O0.915,7476.0,14.0,0,1
Sm1Fe1As1F0.09O0.91,4239.0,42.0,0,1
Sm1Fe1As1F0.12O0.88,180.0,50.1,0,1
Sm1Fe1As1F0.13O0.87,1530.0,24.7,0,1
Sm1Fe1As1F0.1O0.9,1697.0,54.6,0,1
Sm1Fe1As1F0.25O0.7,1514.0,49.6,0,1
Sm1Fe1As1F0.2O0.8,8303.0,51.8,0,1
Sm1Fe1As1F0.3O0.7,9111.0,43.5,0,1
Sm1Fe1As1H0.25O0.75,6993.0,55.0,0,1
Sm1Fe1As1O0.7,2614.5,52.1,0,1
Sm1Fe1As1O0.85,6165.5,55.0,0,1
Sm1Fe1As1O1,5051.5,0.0,0,1
Sm1Fe1P1O1,4187.0,2.5,0,1
Sm1Fe4P12,5537.0,0.0,0,1
Sm1Ir3B2,9361.0,0.0,0,0
Sm1La0.8Sr0.2Cu1O3.925,677.0,19.6,1,0
Sm1La0.8Sr0.2Cu1O3.95,3901.0,28.8,1,0
Sm1La0.8Sr0.2Cu1O4,3103.0,24.0,1,0
Sm1Os4P12,1775.0,0.0,0,0
Sm1Pt1Si1,8302.0,0.0,0,0
Sm1Rh3B2,1937.0,0.0,0,0
Sm1Rh4B4,6658.0,2.71,0,0
Sm1Ru4P12,9068.0,0.0,0,0
Sm1Th3.4Ru0.6B4,734.0,0.0,0,0
Sm2Fe3Si5,8618.0,0.0,0,1
Sm2Ti2Sb2O3,4105.0,0.0,0,0
Sn0.01V0.99,1092.0,4.21,0,0
Sn0.04V0.96,5115.0,1.86,0,0
Sn0.057V0.943,4687.0,1.6,0,0
Sn0.6646Pb0.2854In0.05Te1,3147.0,2.28,0,0
Sn0.6723Pb0.1677In0.16Te1,7265.0,3.11,0,0
Sn0.672Ge0.168In0.16Te1,9017.0,1.93,0,0
Sn0.67Ag0.33Te1,6887.0,1.95,0,0
Sn0.6Ag0.4Te1,4666.0,1.95,0,0
Sn0.6Eu0.5Mo6.35S8,6151.0,10.2,0,0
Sn0.6In0.4Te1,4556.0,4.75,0,0
Sn0.7598Pb0.1902In0.05Te1,9529.0,2.77,0,0
Sn0.776Pb0.194In0.03Te1,6720.0,2.25,0,0
Sn0.7In0.3Te1,8174.0,3.51,0,0
Sn0.7Mo3Se4,9989.0,4.85,0,0
Sn0.8075Pb0.1425In0.05Te1,1598.0,2.81,0,0
Sn0.84Eu0.3Mo6.35S8,8030.0,10.6,0,0
Sn0.84In0.16Te1,1682.0,2.12,0,0
Sn0.855Ge0.095In0.05Te1,8035.0,1.48,0,0
Sn0.874Ge0.076In0.05Te1,9644.0,1.64,0,0
Sn0.8Ag0.2Te1,4835.0,2.29,0,0
Sn0.8In0.2Te0.85Se0.15,9425.0,3.9,0,0
Sn0.8In0.2Te0.95Se0.05,6234.0,3.3,0,0
Sn0.904In0.084Te1,3226.0,1.76,0,0
Sn0.927In0.061Te1,6309.0,1.8,0,0
Sn0.92In0.08Te1,2260.0,1.35,0,0
Sn0.966Te1,5872.0,0.167,0,0
Sn0.975In0.025Te1,7328.0,0.84,0,0
Sn0.975Te1,1441.0,0.165,0,0
Sn0.979In0.009Te1,9054.0,0.0,0,0
Sn0.979In0.021Te1,4362.0,0.936,0,0
Sn0.97As0.005Te0.995,6185.5,0.088,0,0
Sn0.97As0.006Te0.994,6873.0,0.048,0,0
Sn0.97As0.017Te0.983,4258.0,0.058,0,0
Sn0.97As0.01Te0.99,4634.0,0.023,0,0
Sn0.97As0.025Te0.975,2456.0,0.0138,0,0
Sn0.97Te1,626.0,0.155,0,0
Sn0.98In0.008Te1,8911.0,0.0,0,0
Sn0.98Te1,7330.0,0.092,0,0
Sn0.9Ag0.07Te1,8074.0,1.73,0,0
Sn1,4505.888888888889,3.400688888888889,0,0
Sn1.15Ta1S3.15,1638.0,2.85,0,0
Sn1.2Mo6.35S8,6666.0,10.7,0,0
Sn18.39Er4.61Rh6,8767.0,0.0,0,0
Sn19Er4Rh6,7076.0,1.32,0,0
Sn1Mo6S8,4276.75,11.45,0,0
Sn1Nb1Se3,1321.0,3.02,0,0
Sn1Ta1S3,2993.0,2.9,0,0
Sn1Ta3,1694.0,6.4,0,0
Sn1Te1,4643.714285714285,0.07971428571428572,0,0
Sn1Ti3,8914.0,0.0,0,0
Sn1V3,4097.333333333333,3.6166666666666667,0,0
Sn2.6Mo15Se19,273.0,0.0,0,0
Sn3Y5,1036.0,0.0,0,0
Sn3Yb1,4674.0,3.6,0,0
Sn3Zr5,1483.0,1.9,0,0
Sr0.05M0.01Mo1S2,6735.0,5.1,0,0
Sr0.065Bi2Se3,900.0,2.6,0,0
Sr0.14M0.42Mo1S2,2019.0,5.1,0,0
Sr0.19M0.54Mo1S2,8514.0,5.2,0,0
Sr0.24M1Hf1N1Cl1,3823.0,25.1,0,0
Sr0.2La0.9Gd0.9Cu1O4,9119.0,0.0,1,0
Sr0.2La1.8Cu0.99V0.01O4,1532.0,12.0,1,0
Sr0.2Mo1S2,6077.0,5.0,0,0
Sr0.2Mo1Se2,5624.0,5.0,0,0
Sr0.2Ta1S2,6695.0,2.8,0,0
Sr0.3Eu0.6Nb1O3,6669.0,0.0,0,0
Sr0.3M1Fe2Se2,6277.0,36.3,0,1
Sr0.4Ca13.6Cu24O41.84,7564.0,10.0,1,0
Sr0.4K0.6Bi1O3,4256.5,11.24,0,0
Sr0.4La0.6Bi1S2F1,8318.0,2.96,0,0
Sr0.5Pr0.5F1Bi1S2,4462.0,0.0,0,0
Sr0.66Eu0.34Fe1.76Co0.24As2,4302.0,9.82,0,1
Sr0.68M1.27Mo1S2,5365.0,5.0,0,0
Sr0.6Ca0.333Cu1O2.2,3740.0,98.0,1,0
Sr0.6K0.4Fe2As2,2638.0,36.8,0,1
Sr0.6La0.4Bi1S2F1,4450.0,0.0,0,0
Sr0.73M0.99Mo1S2,7352.0,5.0,0,0
Sr0.75Nb1O3,4943.0,0.0,0,0
Sr0.7Ca0.3Cu1O2,215.0,99.0,1,0
Sr0.81Nd0.19Cu1O2,6490.0,18.0,1,0
Sr0.84Nd0.16Cu1O2.01,7296.0,40.0,1,0
Sr0.85La0.15Cu1O2,3049.0,31.9,1,0
Sr0.875La0.125Cu1O2,840.0,36.9,1,0
Sr0.8Fe2Se2,6840.0,38.0,0,1
Sr0.925Ba0.075Ti1O3,3264.0,0.5,0,0
Sr0.958Eu0.042Fe1.76Co0.24As2,9622.0,13.3,0,1
Sr0.95Ba0.05Ti1O3,932.0,0.5,0,0
Sr0.95La0.05Cu1O2.01,3666.0,42.4,1,0
Sr0.95Nd0.05Cu1O2,7863.0,20.7,1,0
Sr0.9Gd0.1Cu1O2,7712.0,43.0,1,0
Sr0.9K0.1Fe2As2,9590.0,5.11,0,1
Sr0.9La0.1Cu0.98Ni0.02O2,6660.0,0.0,1,0
Sr0.9La0.1Cu1O2,4805.666666666667,42.666666666666664,1,0
Sr0.9Nd0.1Cu1O2,283.0,0.0,1,0
Sr0.9Pr0.1Cu1O2,4853.0,41.5,1,0
Sr0.9Sm0.1Cu1O2,4810.0,44.0,1,0
Sr1,5943.0,1.8,0,0
Sr1.4Ba0.6Cu1F2O2,4346.0,64.0,1,0
Sr1.4Ba0.6Cu1O3.4,4085.0,98.0,1,0
Sr1.4K0.6Cu1C1O5,1631.0,21.0,1,0
Sr1.5Ba0.5Cu1F2O2,6081.0,62.0,1,0
Sr1.5Ba0.5Y1Cu2.8Cr0.2O7,3914.0,0.0,1,0
Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.2,6004.0,61.0,1,0
Sr1.5Ba0.5Y1Cu2.8Ti0.2O7,4591.0,35.0,1,0
Sr1.6Ba0.4Cu1F2O2,9144.0,60.0,1,0
Sr1.6K1.4Bi2O7,2344.0,0.0,0,0
Sr1.75K0.25Cu1C1O5,3851.0,13.0,1,0
Sr1.78La0.22Ti1O4,7174.0,0.0,0,0
Sr1.85Na0.15Cu1C1O5,380.0,0.0,1,0
Sr1.9Ca0.1V1Fe1As1O3,8633.0,25.8,0,1
Sr1.9K0.1Cu1CO5,8922.0,0.0,1,0
Sr10Ca4Cu24O41,4319.0,0.0,1,0
Sr11Ca3Cu24O41,4423.0,0.0,1,0
Sr14Cu24O41,6626.333333333333,0.0,1,0
Sr1Al1Si1,5530.0,4.7,0,0
Sr1Au1Si3,8192.0,1.65,0,0
Sr1Bi1S2F1,428.0,0.0,0,0
Sr1Ca13Cu24O41,1385.0,11.8,1,0
Sr1Co2Ge2,2877.0,0.0,0,0
Sr1Cu1O2,7823.0,91.0,1,0
Sr1Fe1.2Ru0.8As2,2523.0,17.2,0,1
Sr1Fe1.3Ru0.7As2,1531.0,20.1,0,1
Sr1Fe1.5Co0.5As2,8238.0,0.0,0,1
Sr1Fe1.5Ru0.5As2,2900.0,7.0,0,1
Sr1Fe1.68Zn0.12Co0.2As2,5893.0,6.22,0,1
Sr1Fe1.6Pt0.4As2,5133.0,7.0,0,1
Sr1Fe1.752Co0.248As2,7077.0,13.2,0,1
Sr1Fe1.75Co0.25As2,9065.0,13.3,0,1
Sr1Fe1.76Co0.24As2,1004.0,13.5,0,1
Sr1Fe1.792Co0.208As2,8233.0,13.9,0,1
Sr1Fe1.7Pt0.3As2,2191.0,12.6,0,1
Sr1Fe1.82Ni0.18As2,3340.0,9.6,0,1
Sr1Fe1.84Pt0.16As2,6463.0,16.0,0,1
Sr1Fe1.85Co0.15As2,2605.0,0.0,0,1
Sr1Fe1.86Co0.14As2,6203.0,7.2,0,1
Sr1Fe1.88Ni0.12As2,1953.0,3.74,0,1
Sr1Fe1.92Ni0.08As2,3309.5,0.0,0,1
Sr1Fe1.9Co0.1As2,5975.0,0.0,0,1
Sr1Fe1As1F1,3633.0,0.0,0,1
Sr1Fe2As1.8P0.2,5388.0,0.0,0,1
Sr1Fe2As1P1,3600.0,14.5,0,1
Sr1Ga1.1Si0.9,3795.0,5.04,0,0
Sr1Ga1.2Si0.8,3542.0,4.75,0,0
Sr1Ga1Si1,6913.0,4.9,0,0
Sr1Ga1Sn1,4288.0,0.0,0,0
Sr1Ir2As2,6158.0,2.8,0,0
Sr1Ni2Ge2,7158.0,0.895,0,0
Sr1Pd1.86Pt0.14Ge2,4540.0,2.6,0,0
Sr1Pd1.8Ag0.2Ge2,4027.0,2.52,0,0
Sr1Pd1.8Ni0.2Ge2,2233.0,3.1,0,0
Sr1Pd1.93Pt0.07Ge2,622.0,3.24,0,0
Sr1Pd2Ge2,7121.666666666667,2.766666666666667,0,0
Sr1Pd2Sb2,4161.0,1.9,0,0
Sr1Pt1As1,4837.0,2.4,0,0
Sr1Pt2As2,6205.0,5.45,0,0
Sr1Pt2Ge2,3456.0,10.2,0,0
Sr1Pt2Sb2,8420.0,2.1,0,0
Sr1Pt4Ge12,9685.0,5.4,0,0
Sr1Rb1Fe4As4,6949.0,35.1,0,1
Sr1Si1.5Ni0.5,7361.0,0.0,0,0
Sr1Si1.7Ni0.3,1180.0,2.8,0,0
Sr1Si1.9Ni0.1,893.0,2.3,0,0
Sr1Ta2S5,4686.0,2.75,0,0
Sr1Ti1O3,6020.333333333333,1.0566666666666669,0,0
Sr2Ca12Cu24O41,8175.333333333333,6.593333333333334,1,0
Sr2Ca1Cu2F2O4.6,4277.0,99.0,1,0
Sr2Ca2Cu3F3.2O6.2,3967.0,111.0,1,0
Sr2Ca3Cu4F2O8.8,5276.0,72.0,1,0
Sr2Cu1C0.91B0.09O5,5805.0,26.5,1,0
Sr2Cu1C0.95B0.05O5,850.0,12.5,1,0
Sr2Cu1C1O5,1450.0,0.0,1,0
Sr2Cu1F2O2,6187.0,46.0,1,0
Sr2Cu1O3.01,8742.0,0.0,1,0
Sr2Cu1O3.02,4465.0,0.0,1,0
Sr2Cu1O3.4,5272.0,75.0,1,0
Sr2Er1Cu2F1O5,4072.0,0.0,1,0
Sr2F2Ti2As2O1,1107.0,0.0,0,0
Sr2La1Cu2F1O5,8780.0,0.0,1,0
Sr2Nd0.2Ca0.8Cu2F1O5,1536.0,86.0,1,0
Sr2Nd0.3Ca0.7Cu2F1O5,2709.0,73.1,1,0
Sr2Nd0.7Ca0.3Cu2F1O5,4306.0,0.0,1,0
Sr2Nd1Cu2F1O5,4180.0,0.0,1,0
Sr2Ru0.33Rh0.67O4,6629.0,0.0,0,0
Sr2Ru0.99875Ti0.00125O4,4006.0,0.46,0,0
Sr2Ru1O4,6544.2307692307695,1.354769230769231,0,0
Sr2Sc1Fe1P1O3,17.0,12.0,0,1
Sr2Sm2Cu2F1O5,7505.0,0.0,1,0
Sr2V0.9Mg0.1Fe1As1O3,3635.0,30.0,0,1
Sr2V1Fe1As1O2.5,9452.0,20.0,0,1
Sr2V1Fe1As1O2.9,3218.0,40.0,0,1
Sr2Y0.7Ca0.3Cu2.35Pb0.65O6.89,7136.0,17.0,1,0
Sr2Y1Cu3O7.45,966.0,62.0,1,0
Sr2Y1Cu3O7.65,4483.0,70.0,1,0
Sr2Y1Cu3O7.95,5223.0,62.0,1,0
Sr2Y1Ru0.96Cu0.04O6,673.0,5.1,1,0
Sr2Y1Ru0.9Cu0.1O6,9842.0,45.0,1,0
Sr2Yb1Cu2F1O5,6844.0,0.0,1,0
Sr3Cu2Cl1O5,3735.0,70.0,1,0
Sr3Ir4Sn13,7787.5,5.025,0,0
Sr3Rh4Sn13,3375.0,4.175000000000001,0,0
Sr4Ca10Cu24O41,8566.0,0.0,1,0
Sr4Cu6O10,1571.0,0.0,1,0
Sr4V3O9.8,1795.0,0.0,0,0
Sr5Ca9Cu24O41,2339.0,0.0,1,0
Sr6Ca8Cu24O41,5835.333333333333,0.0,1,0
Sr8Ca6Cu24O41,7064.0,0.0,1,0
Sr9La5Cu24O41,8236.0,0.0,1,0
SrCu1O2,3167.0,0.0,1,0
Ta0.05Mo0.95C1,6552.0,11.8,0,0
Ta0.05V0.095,8039.0,4.3,0,0
Ta0.07Zr0.93,4096.0,3.25,0,0
Ta0.15Zr0.85,22.0,4.28,0,0
Ta0.36Ti0.64,5871.0,7.53,0,0
Ta0.4W0.6C1,9658.0,9.41,0,0
Ta0.5V0.5,2444.0,2.73,0,0
Ta0.63Ti0.3Zr0.07,5500.0,0.0,0,0
Ta0.745Zr0.255,2878.0,7.1,0,0
Ta0.75V0.25,7173.0,2.65,0,0
Ta0.78W0.22,9241.0,1.36,0,0
Ta0.8Mo0.2C1,426.0,8.5,0,0
Ta0.8W0.2,7602.0,1.04,0,0
Ta0.96W0.04,6761.5,3.4,0,0
Ta1,6041.6,4.3458,0,0
Ta1Ge2,4390.0,2.3,0,0
Ta1P1S1,6328.0,0.0,0,0
Ta1Rh1P1,1676.0,4.41,0,0
Ta1Ru1Si1,3888.0,3.15,0,0
Ta1S1.6Se0.4,93.0,4.1,0,0
Ta1S1Se1,9813.0,3.36,0,0
Ta1S2,8251.0,2.1,0,0
Ta1Se0.8Te1.2,6773.0,1.165,0,0
Ta1Se1.4Te0.6,9206.0,2.05,0,0
Ta1Se1.6Te0.4,6889.0,1.2,0,0
Ta1Se2,9884.0,0.22,0,0
Ta1Sr2Nd1.5Ce0.5Cu2O10,7195.0,0.0,1,0
Ta1V2,3240.0,2.8,0,0
Ta2Zr1,3859.0,2.3,0,0
Ta4Pd3Te16,4453.5,4.38,0,0
Tb0.225Er0.775Ni2B2C1,5516.0,5.9,0,0
Tb0.2Er0.8Ni2B2C1,5745.0,7.1,0,0
Tb0.56Ca0.44Fe1As1O1,56.0,15.6,0,1
Tb0.8Th0.2Fe1As1O1,3546.0,52.0,0,1
Tb1.2Mo6S8,7995.0,1.6,0,0
Tb1Ba1Cu1B1O5,4518.0,0.0,1,0
Tb1Ba2Cu3O6.383,4726.0,0.0,1,0
Tb1Fe1As1F0.1O0.9,951.0,51.0,0,1
Tb1Fe1As1O0.82,487.0,43.8,0,1
Tb1Fe1As1O0.85,8208.0,42.0,0,1
Tb1Fe1As1O0.9,6028.0,22.8,0,1
Tb1Ir1Si1,4487.0,0.0,0,0
Tb1Ni2B2C1,4525.0,0.0,0,0
Tb1Os4P12,2178.0,0.0,0,0
Tb1Rh1Si1,4782.0,0.0,0,0
Tb1Rh4B4,5257.5,0.0,0,0
Tb1Ru3B2,7601.0,0.0,0,0
Tb1Sr2Cu2.7Mo0.3O7.12,5734.0,0.0,1,0
Tb1Th3.4Ru0.6B4,7789.0,0.0,0,0
Tb2Fe3Si5,2257.0,0.0,0,1
Tb2Rh3Sn5,3614.0,0.0,0,0
Tb5Os4Si15,7330.0,3.2,0,0
Tc0.05W0.95,6339.0,0.0,0,0
Tc0.1W0.9,149.0,1.25,0,0
Tc0.3W0.7,8604.0,5.75,0,0
Tc0.5W0.5,2269.0,7.52,0,0
Tc0.65V0.35,6408.0,4.49,0,0
Tc0.6W0.4,5681.0,7.88,0,0
Tc0.75V0.25,3162.0,11.07,0,0
Tc0.875Ti0.125,4071.0,8.7,0,0
Tc1,4355.666666666667,7.941666666666666,0,0
Tc2Y1,6122.0,8.8,0,0
Te1,6329.6,4.1659999999999995,0,0
Te2Mo6Se6,7960.0,3.0,0,0
Te2W1,3323.0,0.0,0,0
Te3Tl5,7908.0,2.078,0,0
Te3Zr1,2903.5,0.0,0,0
Te4Ti3,7610.0,0.0,0,0
Th0.05Zr0.95,8252.0,0.73,0,0
Th0.4Y0.6,5469.0,0.0,0,0
Th0.5Y0.5,1927.0,1.25,0,0
Th0.65Y0.35,7968.0,1.53,0,0
Th0.6Sc1.4C3,5502.0,5.4,0,0
Th0.8Nd0.2Ru2,2871.0,4.55,0,0
Th0.8Y0.2,6473.0,1.64,0,0
Th0.9985U0.0015,2173.0,0.9,0,0
Th0.9985U0.15,5521.0,0.495,0,0
Th0.998U0.002,6526.0,0.761,0,0
Th0.99975U0.025,2397.0,1.182,0,0
Th0.999U0.001,1832.5,0.8820000000000001,0,0
Th0.999U0.1,3673.0,0.725,0,0
Th0.9La0.1Ru2,630.0,4.73,0,0
Th1,6170.666666666667,1.3766666666666667,0,0
Th1.2Lu0.8C3,2186.0,11.6,0,0
Th1.2Sc0.8C3,3250.0,7.1,0,0
Th1.4Er0.6C3,9586.0,8.1,0,0
Th1.4Ho0.6C3,7343.0,5.2,0,0
Th1.6Er0.4C3,5498.0,8.2,0,0
Th1.6Ho0.4C3,3186.0,5.5,0,0
Th1.9Er0.1C3,6984.0,6.8,0,0
Th1Bi1S2O1,8887.0,0.0,0,0
Th1In1.5Sn1.5,4749.0,1.03,0,0
Th1Ir0.1Os1.9,8018.0,2.25,0,0
Th1Ir0.2Ru1.8,8129.0,3.1,0,0
Th1Ir0.4Os1.6,9596.0,3.56,0,0
Th1Ir0.6Ru1.4,9917.0,2.87,0,0
Th1Ir0.8Os1.2,5203.0,3.22,0,0
Th1Ir1.2Ru0.8,6087.0,1.45,0,0
Th1Ir1.3Os0.7,8730.0,2.36,0,0
Th1Ir1.6Os0.4,7511.0,5.15,0,0
Th1Ir1.8Os0.2,6457.0,5.66,0,0
Th1Ir1.8Ru0.2,4690.0,4.86,0,0
Th1Ir1Os1,3121.0,3.61,0,0
Th1Ir1Ru1,298.0,2.53,0,0
Th1Ir2Si2,6551.0,2.215,0,0
Th1Pd2Si2,9591.0,1.1,0,0
Th1Pd3B3C1,5926.0,21.5,0,0
Th1Pt2B2C1,3249.0,6.5,0,0
Th1Rh0.1Si1.9,9316.0,2.15,0,0
Th1Rh0.85Si1.15,4342.0,5.48,0,0
Th1Rh2B2C1,5384.0,0.0,0,0
Th1Rh4B4,4928.5,4.42,0,0
Th1Ru2Ge2,3442.0,1.1,0,0
Th1Ru3B2,1034.0,1.79,0,0
Th1Ru3Si2,2465.0,3.98,0,0
Th1Tl3,9659.0,0.87,0,0
Th1U0.001,4175.0,0.785,0,0
Th2Zn1,2954.0,0.67,0,0
Th70.2Tm29.8,3936.0,0.67,0,0
Th81.3Tm18.7,4884.0,0.97,0,0
Th90.9Tm9.1,4299.0,1.07,0,0
Ti,7493.0,0.0,0,0
Ti0.01V0.99,9943.0,5.42,0,0
Ti0.12V0.88,8765.0,0.0,0,0
Ti0.1V0.9,1039.0,6.03,0,0
Ti0.25Nb0.5Sb0.25,7377.0,3.05,0,0
Ti0.25Zr0.75,3862.0,0.0,0,0
Ti0.33Zr0.66,1672.0,1.35,0,0
Ti0.36V0.54Al0.1,3276.0,2.7,0,0
Ti0.415V0.585,1189.0,7.49,0,0
